id,mid,weibo_created_at,source,region,is_edited,reposts,comments,attitudes,weibo_text,ats,topics,icons,supers,locations,photos,other_links
4976824142268571,4976824142268571,Fri Dec 08 23:53:23 +0800 2023,,发布于 北京,False,1000000,333666,345665,来唠唠嗑啊  从北京到哈尔滨的飞行“趣事儿” ,[],[],[],[],[],[],[]
4976094457368802,4976094457368802,Wed Dec 06 23:33:53 +0800 2023,,发布于 北京,False,1000000,187086,274749,溜达了一圈 看看家乡的雪人儿（嘎嘎冷🥶） ,[],[],[],[],[],[],[]
4975729213440759,4975729213440759,Tue Dec 05 23:22:32 +0800 2023,,发布于 北京,False,1000000,286794,326902,沉浸式2.0 👀 ,[],[],[],[],[],[],[]
4974280112079042,4974280112079042,Fri Dec 01 23:24:18 +0800 2023,,发布于 北京,False,1000000,270570,318839,也就还能在这儿穿穿短袖😂#你好12月# ,[],['#你好12月#'],[],[],[],[],[]
4972083433181254,4972083433181254,Sat Nov 25 21:55:30 +0800 2023,TF家族超话,发布于 北京,False,1000000,217967,355439,TF家族先来给大家看看那天的月亮，日落的时候感觉离自己特别近！！先来漏勺一下谁是___#超有话聊##tf家族三代特训营结业大会# ,[],"['#超有话聊#', '#tf家族三代特训营结业大会#']","['[嘻嘻]', '[doge]']",['TF家族'],[],[],[]
4970300891469358,4970300891469358,Mon Nov 20 23:52:19 +0800 2023,,发布于 北京,False,1000000,167952,259058,下班前说了一段！哈哈哈哈哈哈哈 把我自己给逗乐了😂 ,[],[],[],[],[],[],[]
4968478169629473,4968478169629473,Wed Nov 15 23:09:28 +0800 2023,,发布于 北京,False,1000000,172789,317757,冬天来的太快了！！！#冬日微笑大赛# ,[],['#冬日微笑大赛#'],[],[],[],[],[]
4967019338268936,4967019338268936,Sat Nov 11 22:32:35 +0800 2023,,发布于 北京,False,1000000,208042,306937,分享<Melody> ,[],[],[],[],[],[],[]
4966320062597210,4966320062597210,Fri Nov 10 00:13:55 +0800 2023,,发布于 北京,False,1000000,119813,234863,哈喽 又是我 主要是分享一下我这个门🚪 ,[],[],[],[],[],[],[]
4965850478024199,4965850478024199,Wed Nov 08 17:07:58 +0800 2023,微博视频号,发布于 北京,False,1000000,234601,316201,蜷缩在小角落的时候，就会想起一起度过的每分每秒。#TF家族2024台历我生活的角落# TF家族-张泽禹的微博视频 ,[],['#TF家族2024台历我生活的角落#'],[],[],[],[],[]
4964490507196835,4964490507196835,Sat Nov 04 23:03:55 +0800 2023,,发布于 北京,False,1000000,204928,319492,👀大通铺可暖和了  找找相册 总能发现一些库存！哈哈哈哈哈哈哈#tf家族恭喜你发现了宝藏第二季##tf三代大通铺游戏# ,[],"['#tf家族恭喜你发现了宝藏第二季#', '#tf三代大通铺游戏#']",[],[],[],[],[]
4964429140069286,4964429140069286,Sat Nov 04 19:00:04 +0800 2023,明星动态,,False,1000000,128250,330540, ,[],[],[],[],[],[],[]
4964423429263578,4964423429263578,Sat Nov 04 18:37:23 +0800 2023,,发布于 北京,False,1000000,120602,257679,哎呀哎呀 弄点有意思的 ,[],[],['[嘻嘻]'],[],[],[],[]
4963034877399559,4963034877399559,Tue Oct 31 22:39:46 +0800 2023,,发布于 北京,False,1000000,96858,240668,本来还是想拍拍月亮结果……#一条plog告别十月# ,[],['#一条plog告别十月#'],[],[],[],[],[]
4962591312448182,4962591312448182,Mon Oct 30 17:17:12 +0800 2023,,发布于 北京,False,1000000,73379,201317,北京的🍂已经开始飘落了 #翻开秋日终章# ,[],['#翻开秋日终章#'],[],[],[],[],[]
4961153500841380,4961153500841380,Thu Oct 26 18:03:51 +0800 2023,,发布于 北京,False,1000000,33188,108068,祝贺神十七发射圆满成功！向航天英雄致敬！与神十七共赴星辰大海！,[],[],[],[],[],[],[]
4960519649234632,4960519649234632,Wed Oct 25 00:05:09 +0800 2023,,发布于 北京,False,1000000,121840,244197,👀哈喽又是我 课后#翻开秋日终章# ,[],['#翻开秋日终章#'],[],[],[],[],[]
4957941176731509,4957941176731509,Tue Oct 17 21:19:13 +0800 2023,,发布于 北京,False,1000000,143648,303081,本来想着今天正好可以给大家看看月亮 ,[],[],[],[],[],[],[]
4957249496678469,4957249496678469,Sun Oct 15 23:30:43 +0800 2023,,发布于 北京,False,1000000,74215,212494,过段时间再分享点好玩儿的✌️✌️ ,[],[],[],[],[],[],[]
4955034434932092,4955034434932092,Mon Oct 09 20:48:52 +0800 2023,,发布于 北京,False,1000000,137298,284347,禹宙点点首show🎸 ,[],[],[],[],[],[],[]
4953639468400975,4953639468400975,Fri Oct 06 00:25:46 +0800 2023,,发布于 北京,False,1000000,195235,271559,有一张是舞蹈动作 猜猜？ ,[],[],['[doge]'],[],[],[],[]
4953249088018428,4953249088018428,Wed Oct 04 22:34:32 +0800 2023,,发布于 北京,False,1000000,169383,281959,过几天带“禹宙”出来溜溜哈哈哈哈哈哈哈 ,[],[],[],[],[],[],[]
