id,mid,weibo_created_at,source,region,is_edited,reposts,comments,attitudes,weibo_text,ats,topics,icons,supers,locations,photos,other_links
4828570734822377,4828570734822377,Tue Oct 25 21:27:16 +0800 2022,微博视频号,发布于 重庆,False,1000000,69594,307245,今天和大家分享一个我最近学到的知识点 TF家族-左航的微博视频 ,[],[],['[成人礼]'],[],[],[],[]
4828243780440549,4828243780440549,Mon Oct 24 23:48:04 +0800 2022,,发布于 重庆,False,1000000,54839,182137,独属于2022年的宝藏，以后也一定要来多多“挖掘”。还有就是感觉最近“文思泉涌”，有了很多歌曲上的新启发，很快乐在探索中……#tf家族恭喜你发现了宝藏# ,[],['#tf家族恭喜你发现了宝藏#'],[],[],[],[],[]
4827508337284009,4827508337284009,Sat Oct 22 23:05:41 +0800 2022,,发布于 重庆,False,1000000,48690,220128,啸天答应我！ 成为一头猛兽！可惜了我的手串唉！#tf家族恭喜你发现了宝藏# ,[],['#tf家族恭喜你发现了宝藏#'],['[并不简单]'],[],[],[],[]
4827148080385004,4827148080385004,Fri Oct 21 23:14:09 +0800 2022,,发布于 重庆,False,1000000,40401,218984,阳光还是很好 ,[],[],['[并不简单]'],[],[],[],[]
4820628735264145,4820628735264145,Mon Oct 03 23:28:36 +0800 2022,,发布于 重庆,False,1000000,196374,323154,今天！为了！把你放上天！！我跑了多少圈！！我！最后终于！成功了！#TF家族一起去做的N件事# ,[],['#TF家族一起去做的N件事#'],"['[成人礼]', '[赞]', '[握手]', '[拳头]']",[],[],[],[]
4819671952393117,4819671952393117,Sat Oct 01 08:06:41 +0800 2022,,发布于 重庆,False,4067,6126,63204,#庆祝新中国成立73周年# 祝伟大的祖国生日快乐，山河锦绣，盛世中华🇨🇳,[],['#庆祝新中国成立73周年#'],['[心]'],[],[],[],[]
4819333229054101,4819333229054101,Fri Sep 30 09:40:43 +0800 2022,,发布于 重庆,False,2627,3796,51026,#烈士纪念日#  致敬英雄，我们绝不会忘记！愿祖国更加繁荣昌盛。,[],['#烈士纪念日#'],[],[],[],[],[]
4817372970486070,4817372970486070,Sat Sep 24 23:51:21 +0800 2022,,发布于 重庆,False,1000000,126909,347856,这个夏天西瓜吃够了#tf家族恭喜你发现了宝藏# ,[],['#tf家族恭喜你发现了宝藏#'],['[并不简单]'],[],[],[],[]
4817370520227589,4817370520227589,Sat Sep 24 23:41:37 +0800 2022,微博视频号,发布于 重庆,False,1000000,38487,369311,忙了一天回来。还没睡醒嗦。#tf家族恭喜你发现了宝藏# TF家族-左航的微博视频 ,[],['#tf家族恭喜你发现了宝藏#'],[],[],[],[],[]
4814946267299981,4814946267299981,Sun Sep 18 07:08:29 +0800 2022,,发布于 北京,False,3290,5620,72853,珍惜来之不易的和平，勿忘历史！砥砺前行！,[],[],[],[],[],[],[]
4814830382356186,4814830382356186,Sat Sep 17 23:28:01 +0800 2022,,发布于 北京,False,1000000,66264,180315,get#tf家族恭喜你发现了宝藏# ,[],['#tf家族恭喜你发现了宝藏#'],['[收到]'],[],[],[],[]
4814826650732478,4814826650732478,Sat Sep 17 23:13:11 +0800 2022,,发布于 北京,False,1000000,60038,165643,啊？这周再过一次“中秋” ,[],[],['[并不简单]'],[],[],[],[]
4814084895934203,4814084895934203,Thu Sep 15 22:05:43 +0800 2022,,发布于 北京,False,1000000,58610,203446,训练一下力量#我的镜头下# ,[],['#我的镜头下#'],['[并不简单]'],[],[],[],[]
4812286008755094,4812286008755094,Sat Sep 10 22:57:34 +0800 2022,,发布于 重庆,False,1000000,82564,269087,节日快乐#我的镜头下# #陪你过中秋# ,[],"['#我的镜头下#', '#陪你过中秋#']","['[作揖]', '[成人礼]']",[],[],[],[]
4810395423082522,4810395423082522,Mon Sep 05 17:45:04 +0800 2022,,发布于 重庆,False,3238,7361,81198,愿平安🙏🙏🙏,[],[],[],[],[],[],[]
4810109648376276,4810109648376276,Sun Sep 04 22:49:30 +0800 2022,,发布于 重庆,False,1000000,78465,234968,“啸天”！我给你说，今天加入了我们，那你就是一员猛将！遇到困难不要退缩！！！#tf家族恭喜你发现了宝藏# ,[],['#tf家族恭喜你发现了宝藏#'],[],[],[],[],[]
